Audiofilename,Starttime,Endtime
BUK5_20180921_015906a.wav,1164.5,1165.0
BUK5_20180921_015906a.wav,1165.5,1166.5
BUK5_20180921_015906a.wav,1168.5,1170.0
BUK5_20180921_015906a.wav,1171.0,1172.5
BUK5_20180921_015906a.wav,1173.0,1174.0
BUK5_20180921_015906a.wav,1174.5,1175.0
BUK5_20180921_015906a.wav,1175.5,1176.0
BUK5_20180921_015906a.wav,1176.5,1177.0
BUK5_20180921_015906a.wav,1178.0,1179.5
BUK5_20180921_015906a.wav,1180.0,1181.5
BUK5_20180921_015906a.wav,1182.0,1182.5
BUK5_20180921_015906a.wav,1183.0,1184.0
BUK5_20180921_015906a.wav,1184.5,1185.5
BUK5_20180921_015906a.wav,1186.0,1187.0
BUK5_20180921_015906a.wav,1187.5,1188.5
BUK5_20180921_015906a.wav,1189.0,1189.5
BUK5_20180921_015906a.wav,1191.0,1191.5
BUK5_20180921_015906a.wav,1192.0,1193.0
BUK5_20180921_015906a.wav,1195.0,1197.0
BUK5_20180921_015906a.wav,1199.5,1200.0
BUK5_20180921_015906a.wav,1201.5,1202.0
BUK5_20180921_015906a.wav,1202.5,1204.0
BUK5_20180921_015906a.wav,1204.5,1205.5
BUK5_20180921_015906a.wav,1207.0,1210.0
BUK5_20180921_015906a.wav,1210.5,1212.5
BUK5_20180921_015906a.wav,1213.0,1214.0
BUK5_20180921_015906a.wav,1214.5,1215.5
BUK5_20180921_015906a.wav,1216.0,1216.5
BUK5_20180921_015906a.wav,1217.5,1219.5
BUK5_20180921_015906a.wav,1222.5,1224.0
BUK5_20180921_015906a.wav,1224.5,1225.0
BUK5_20180921_015906a.wav,1227.0,1228.5
BUK5_20180921_015906a.wav,1229.5,1230.0
BUK5_20180921_015906a.wav,1231.5,1232.5
BUK5_20180921_015906a.wav,1233.0,1233.5
BUK5_20180921_015906a.wav,1234.0,1235.0
BUK5_20180921_015906a.wav,1236.5,1238.0
BUK5_20180921_015906a.wav,1238.5,1239.0
BUK5_20180921_015906a.wav,1241.0,1241.5
BUK5_20180921_015906a.wav,1243.0,1245.0
BUK5_20180921_015906a.wav,1245.5,1246.0
BUK5_20180921_015906a.wav,1246.5,1247.0
BUK5_20180921_015906a.wav,1247.5,1249.0
BUK5_20180921_015906a.wav,1250.0,1251.0
BUK5_20180921_015906a.wav,1252.0,1252.5
BUK5_20180921_015906a.wav,1253.0,1254.0
BUK5_20180921_015906a.wav,1255.0,1255.5
BUK5_20180921_015906a.wav,1256.0,1256.5
BUK5_20180921_015906a.wav,1257.0,1259.5
BUK5_20180921_015906a.wav,1262.5,1264.0
BUK5_20180921_015906a.wav,1268.5,1269.5
BUK5_20180921_015906a.wav,1270.5,1271.0
BUK5_20180921_015906a.wav,1272.0,1273.0
BUK5_20180921_015906a.wav,1274.5,1275.5
BUK5_20180921_015906a.wav,1276.5,1277.0
BUK5_20180921_015906a.wav,1277.5,1278.0
BUK5_20180921_015906a.wav,1279.0,1280.0
BUK5_20180921_015906a.wav,1281.0,1282.0
BUK5_20180921_015906a.wav,1290.0,1292.5
BUK5_20180921_015906a.wav,1293.0,1294.0
BUK5_20180921_015906a.wav,1294.5,1295.0
BUK5_20180921_015906a.wav,1298.0,1299.5
BUK5_20180921_015906a.wav,1301.5,1302.5
BUK5_20180921_015906a.wav,1303.0,1304.0
BUK5_20180921_015906a.wav,1305.0,1306.0
BUK5_20180921_015906a.wav,1308.0,1310.5
BUK5_20180921_015906a.wav,1314.0,1315.5
BUK5_20180921_015906a.wav,1317.5,1318.0
BUK5_20180921_015906a.wav,1319.0,1320.5
BUK5_20180921_015906a.wav,1322.0,1324.0
BUK5_20180921_015906a.wav,1325.0,1326.0
BUK5_20180921_015906a.wav,1327.0,1327.5
BUK5_20180921_015906a.wav,1328.5,1329.5
BUK5_20180921_015906a.wav,1332.0,1332.5
BUK5_20180921_015906a.wav,1333.5,1334.0
BUK5_20180921_015906a.wav,1335.5,1336.0
BUK5_20180921_015906a.wav,1336.5,1337.0
BUK5_20180921_015906a.wav,1337.5,1338.0
BUK5_20180921_015906a.wav,1339.5,1340.0
BUK5_20180921_015906a.wav,1340.5,1341.0
BUK5_20180921_015906a.wav,1343.0,1343.5
BUK5_20180921_015906a.wav,1345.5,1346.0
BUK5_20180921_015906a.wav,1346.5,1348.0
BUK5_20180921_015906a.wav,1349.0,1349.5
BUK5_20180921_015906a.wav,1350.0,1350.5
BUK5_20180921_015906a.wav,1353.5,1354.5
BUK5_20180921_015906a.wav,1355.0,1355.5
BUK5_20180921_015906a.wav,1356.0,1357.5
BUK5_20180921_015906a.wav,1358.0,1359.0
BUK5_20180921_015906a.wav,1359.5,1360.0
BUK5_20180921_015906a.wav,1361.0,1361.5
BUK5_20180921_015906a.wav,1362.0,1363.0
BUK5_20180921_015906a.wav,1363.5,1364.5
BUK5_20180921_015906a.wav,1365.5,1366.0
BUK5_20180921_015906a.wav,1367.0,1368.0
BUK5_20180921_015906a.wav,1368.5,1369.0
BUK5_20180921_015906a.wav,1369.5,1370.0
BUK5_20180921_015906a.wav,1372.5,1373.0
BUK5_20180921_015906a.wav,1373.5,1374.0
BUK5_20180921_015906a.wav,1377.5,1378.0
BUK5_20180921_015906a.wav,1381.5,1382.5
BUK5_20180921_015906a.wav,1384.0,1386.0
BUK5_20180921_015906a.wav,1386.5,1387.5
BUK5_20180921_015906a.wav,1388.0,1389.5
BUK5_20180921_015906a.wav,1390.5,1391.0
BUK5_20180921_015906a.wav,1391.5,1392.5
BUK5_20180921_015906a.wav,1393.0,1395.5
BUK5_20180921_015906a.wav,1396.0,1396.5
BUK5_20180921_015906a.wav,1397.0,1397.5
BUK5_20180921_015906a.wav,1399.5,1400.0
BUK5_20180921_015906a.wav,1400.5,1403.0
BUK5_20180921_015906a.wav,1405.0,1406.0
BUK5_20180921_015906a.wav,1409.5,1410.5
BUK5_20180921_015906a.wav,1411.5,1412.0
BUK5_20180921_015906a.wav,1413.0,1413.5
BUK5_20180921_015906a.wav,1414.5,1415.0
BUK5_20180921_015906a.wav,1415.5,1416.0
BUK5_20180921_015906a.wav,1417.5,1418.0
BUK5_20180921_015906a.wav,1419.5,1420.0
BUK5_20180921_015906a.wav,1420.5,1421.5
BUK5_20180921_015906a.wav,1424.0,1424.5
BUK5_20180921_015906a.wav,1425.0,1425.5
BUK5_20180921_015906a.wav,1427.5,1428.5
BUK5_20180921_015906a.wav,1430.0,1430.5
BUK5_20180921_015906a.wav,1431.5,1434.0
BUK5_20180921_015906a.wav,1435.0,1435.5
BUK5_20180921_015906a.wav,1440.0,1440.5
BUK5_20180921_015906a.wav,1441.5,1442.5
BUK5_20180921_015906a.wav,1445.5,1446.0
BUK5_20180921_015906a.wav,1446.5,1447.0
BUK5_20180921_015906a.wav,1447.5,1448.0
BUK5_20180921_015906a.wav,1449.0,1451.5
BUK5_20180921_015906a.wav,1452.5,1453.0
BUK5_20180921_015906a.wav,1453.5,1456.0
BUK5_20180921_015906a.wav,1457.0,1458.0
BUK5_20180921_015906a.wav,1458.5,1459.5
BUK5_20180921_015906a.wav,1460.0,1461.0
BUK5_20180921_015906a.wav,1462.0,1462.5
BUK5_20180921_015906a.wav,1464.5,1465.0
BUK5_20180921_015906a.wav,1465.5,1467.0
BUK5_20180921_015906a.wav,1467.5,1468.0
BUK5_20180921_015906a.wav,1468.5,1469.5
BUK5_20180921_015906a.wav,1470.0,1470.5
BUK5_20180921_015906a.wav,1471.5,1475.0
BUK5_20180921_015906a.wav,1475.5,1476.0
BUK5_20180921_015906a.wav,1477.0,1477.5
BUK5_20180921_015906a.wav,1478.0,1480.5
BUK5_20180921_015906a.wav,1481.0,1485.0
BUK5_20180921_015906a.wav,1486.0,1486.5
BUK5_20180921_015906a.wav,1487.0,1489.0
BUK5_20180921_015906a.wav,1489.5,1490.5
BUK5_20180921_015906a.wav,1491.0,1492.5
BUK5_20180921_015906a.wav,1493.0,1493.5
BUK5_20180921_015906a.wav,1494.5,1496.0
BUK5_20180921_015906a.wav,1497.0,1498.5
BUK5_20180921_015906a.wav,1499.0,1502.0
BUK5_20180921_015906a.wav,1503.0,1504.5
BUK5_20180921_015906a.wav,1505.0,1510.5
BUK5_20180921_015906a.wav,1511.5,1512.0
BUK5_20180921_015906a.wav,1512.5,1514.0
BUK5_20180921_015906a.wav,1516.0,1516.5
BUK5_20180921_015906a.wav,1517.0,1520.0
BUK5_20180921_015906a.wav,1520.5,1524.0
BUK5_20180921_015906a.wav,1524.5,1529.5
BUK5_20180921_015906a.wav,1531.0,1531.5
BUK5_20180921_015906a.wav,1532.0,1538.0
BUK5_20180921_015906a.wav,1538.5,1542.0
BUK5_20180921_015906a.wav,1543.0,1543.5
BUK5_20180921_015906a.wav,1544.0,1544.5
BUK5_20180921_015906a.wav,1545.0,1545.5
BUK5_20180921_015906a.wav,1546.0,1547.0
BUK5_20180921_015906a.wav,1547.5,1549.5
BUK5_20180921_015906a.wav,1550.0,1554.5
BUK5_20180921_015906a.wav,1555.0,1557.5
BUK5_20180921_015906a.wav,1558.0,1558.5
BUK5_20180921_015906a.wav,1559.0,1559.5
BUK5_20180921_015906a.wav,1561.5,1562.0
BUK5_20180921_015906a.wav,1564.5,1565.0
BUK5_20180921_015906a.wav,1566.5,1567.5
BUK5_20180921_015906a.wav,1568.0,1568.5
BUK5_20180921_015906a.wav,1569.0,1571.0
BUK5_20180921_015906a.wav,1571.5,1574.0
BUK5_20180921_015906a.wav,1574.5,1577.5
BUK5_20180921_015906a.wav,1578.0,1580.0
BUK5_20180921_015906a.wav,1581.5,1582.0
BUK5_20180921_015906a.wav,1582.5,1583.0
BUK5_20180921_015906a.wav,1583.5,1584.0
BUK5_20180921_015906a.wav,1584.5,1585.0
BUK5_20180921_015906a.wav,1585.5,1586.5
BUK5_20180921_015906a.wav,1587.5,1588.5
BUK5_20180921_015906a.wav,1589.0,1590.5
BUK5_20180921_015906a.wav,1591.0,1592.0
BUK5_20180921_015906a.wav,1592.5,1595.0
BUK5_20180921_015906a.wav,1595.5,1596.0
BUK5_20180921_015906a.wav,1596.5,1597.0
BUK5_20180921_015906a.wav,1597.5,1598.0
BUK5_20180921_015906a.wav,1598.5,1600.0
BUK5_20180921_015906a.wav,1600.5,1602.0
BUK5_20180921_015906a.wav,1602.5,1604.5
BUK5_20180921_015906a.wav,1605.0,1608.0
BUK5_20180921_015906a.wav,1608.5,1609.5
BUK5_20180921_015906a.wav,1610.5,1611.5
BUK5_20180921_015906a.wav,1612.0,1613.0
BUK5_20180921_015906a.wav,1614.0,1615.5
BUK5_20180921_015906a.wav,1616.0,1618.0
BUK5_20180921_015906a.wav,1619.5,1620.0
BUK5_20180921_015906a.wav,1620.5,1621.5
BUK5_20180921_015906a.wav,1622.5,1623.0
BUK5_20180921_015906a.wav,1623.5,1624.0
BUK5_20180921_015906a.wav,1624.5,1625.0
BUK5_20180921_015906a.wav,1625.5,1627.5
BUK5_20180921_015906a.wav,1628.0,1629.5
BUK5_20180921_015906a.wav,1630.0,1632.0
BUK5_20180921_015906a.wav,1633.5,1634.5
BUK5_20180921_015906a.wav,1635.0,1635.5
BUK5_20180921_015906a.wav,1636.0,1636.5
BUK5_20180921_015906a.wav,1637.5,1641.0
BUK5_20180921_015906a.wav,1642.0,1643.5
BUK5_20180921_015906a.wav,1644.0,1648.5
BUK5_20180921_015906a.wav,1649.5,1651.0
BUK5_20180921_015906a.wav,1654.5,1655.5
BUK5_20180921_015906a.wav,1656.0,1658.0
BUK5_20180921_015906a.wav,1658.5,1660.5
BUK5_20180921_015906a.wav,1661.5,1662.0
BUK5_20180921_015906a.wav,1663.0,1663.5
BUK5_20180921_015906a.wav,1664.0,1664.5
BUK5_20180921_015906a.wav,1665.0,1667.5
BUK5_20180921_015906a.wav,1668.0,1670.5
BUK5_20180921_015906a.wav,1671.5,1672.5
BUK5_20180921_015906a.wav,1673.0,1674.0
BUK5_20180921_015906a.wav,1675.0,1675.5
BUK5_20180921_015906a.wav,1676.0,1678.0
BUK5_20180921_015906a.wav,1679.5,1683.5
BUK5_20180921_015906a.wav,1684.0,1687.0
BUK5_20180921_015906a.wav,1688.0,1689.0
BUK5_20180921_015906a.wav,1689.5,1691.0
BUK5_20180921_015906a.wav,1691.5,1692.5
BUK5_20180921_015906a.wav,1693.0,1694.5
BUK5_20180921_015906a.wav,1696.0,1697.5
BUK5_20180921_015906a.wav,1698.0,1702.0
BUK5_20180921_015906a.wav,1703.0,1703.5
BUK5_20180921_015906a.wav,1704.0,1705.5
BUK5_20180921_015906a.wav,1706.0,1706.5
BUK5_20180921_015906a.wav,1708.0,1708.5
BUK5_20180921_015906a.wav,1709.0,1709.5
BUK5_20180921_015906a.wav,1710.0,1711.5
BUK5_20180921_015906a.wav,1713.0,1714.0
BUK5_20180921_015906a.wav,1714.5,1716.0
BUK5_20180921_015906a.wav,1716.5,1717.5
BUK5_20180921_015906a.wav,1719.5,1722.0
BUK5_20180921_015906a.wav,1723.0,1724.0
BUK5_20180921_015906a.wav,1724.5,1725.0
BUK5_20180921_015906a.wav,1725.5,1726.0
BUK5_20180921_015906a.wav,1726.5,1728.0
BUK5_20180921_015906a.wav,1729.0,1730.0
BUK5_20180921_015906a.wav,1731.0,1733.5
BUK5_20180921_015906a.wav,1734.5,1735.5
BUK5_20180921_015906a.wav,1736.5,1737.0
BUK5_20180921_015906a.wav,1737.5,1738.0
BUK5_20180921_015906a.wav,1738.5,1741.0
BUK5_20180921_015906a.wav,1741.5,1742.5
BUK5_20180921_015906a.wav,1743.0,1744.0
BUK5_20180921_015906a.wav,1744.5,1749.5
BUK5_20180921_015906a.wav,1751.0,1753.5
BUK5_20180921_015906a.wav,1754.0,1755.0
BUK5_20180921_015906a.wav,1757.0,1759.5
BUK5_20180921_015906a.wav,1760.0,1761.0
BUK5_20180921_015906a.wav,1761.5,1764.0
BUK5_20180921_015906a.wav,1764.5,1766.5
BUK5_20180921_015906a.wav,1767.0,1769.0
BUK5_20180921_015906a.wav,1771.0,1771.5
BUK5_20180921_015906a.wav,1772.0,1773.0
BUK5_20180921_015906a.wav,1773.5,1774.5
BUK5_20180921_015906a.wav,1777.0,1778.0
BUK5_20180921_015906a.wav,1780.0,1780.5
BUK5_20180921_015906a.wav,1781.5,1782.0
BUK5_20180921_015906a.wav,1782.5,1784.5
BUK5_20180921_015906a.wav,1786.5,1787.0
BUK5_20180921_015906a.wav,1788.0,1789.0
BUK5_20180921_015906a.wav,1789.5,1790.0
BUK5_20180921_015906a.wav,1790.5,1791.0
BUK5_20180921_015906a.wav,1791.5,1792.0
BUK5_20180921_015906a.wav,1792.5,1793.5
BUK5_20180921_015906a.wav,1794.0,1794.5
BUK5_20180921_015906a.wav,1795.0,1795.5
BUK5_20180921_015906a.wav,1796.0,1797.5
BUK5_20180921_015906a.wav,1798.0,1799.0
BUK4_20171022_004304a.wav,0.5,1.0
BUK4_20171022_004304a.wav,4.0,7.0
BUK4_20171022_004304a.wav,10.0,11.0
BUK4_20171022_004304a.wav,11.5,12.0
BUK4_20171022_004304a.wav,13.0,13.5
BUK4_20171022_004304a.wav,14.0,15.5
BUK4_20171022_004304a.wav,16.0,16.5
BUK4_20171022_004304a.wav,17.0,17.5
BUK4_20171022_004304a.wav,18.0,18.5
BUK4_20171022_004304a.wav,20.5,21.5
BUK4_20171022_004304a.wav,22.0,22.5
BUK4_20171022_004304a.wav,23.0,24.5
BUK4_20171022_004304a.wav,25.0,28.5
BUK4_20171022_004304a.wav,29.5,31.5
BUK4_20171022_004304a.wav,32.0,32.5
BUK4_20171022_004304a.wav,34.0,34.5
BUK4_20171022_004304a.wav,35.5,36.0
BUK4_20171022_004304a.wav,36.5,37.0
BUK4_20171022_004304a.wav,38.5,39.5
BUK4_20171022_004304a.wav,40.5,41.0
BUK4_20171022_004304a.wav,42.0,42.5
BUK4_20171022_004304a.wav,43.0,43.5
BUK4_20171022_004304a.wav,44.0,45.0
BUK4_20171022_004304a.wav,46.0,47.0
BUK4_20171022_004304a.wav,47.5,48.0
BUK4_20171022_004304a.wav,48.5,49.5
BUK4_20171022_004304a.wav,51.0,51.5
BUK4_20171022_004304a.wav,52.5,54.5
BUK4_20171022_004304a.wav,55.5,57.5
BUK4_20171022_004304a.wav,58.5,60.5
BUK4_20171022_004304a.wav,62.0,62.5
BUK4_20171022_004304a.wav,65.0,66.0
BUK4_20171022_004304a.wav,66.5,67.5
BUK4_20171022_004304a.wav,68.5,70.0
BUK4_20171022_004304a.wav,70.5,72.0
BUK4_20171022_004304a.wav,72.5,73.5
BUK4_20171022_004304a.wav,74.5,75.0
BUK4_20171022_004304a.wav,75.5,77.0
BUK4_20171022_004304a.wav,77.5,79.0
BUK4_20171022_004304a.wav,80.0,80.5
BUK4_20171022_004304a.wav,81.0,83.0
BUK4_20171022_004304a.wav,83.5,84.5
BUK4_20171022_004304a.wav,85.0,85.5
BUK4_20171022_004304a.wav,86.5,87.5
BUK4_20171022_004304a.wav,88.5,90.0
BUK4_20171022_004304a.wav,90.5,91.5
BUK4_20171022_004304a.wav,92.0,93.5
BUK4_20171022_004304a.wav,94.5,95.5
BUK4_20171022_004304a.wav,96.0,97.0
BUK4_20171022_004304a.wav,97.5,98.0
BUK4_20171022_004304a.wav,98.5,102.0
BUK4_20171022_004304a.wav,102.5,103.0
BUK4_20171022_004304a.wav,104.0,104.5
BUK4_20171022_004304a.wav,106.5,107.0
BUK4_20171022_004304a.wav,107.5,108.0
BUK4_20171022_004304a.wav,108.5,109.0
BUK4_20171022_004304a.wav,109.5,110.0
BUK4_20171022_004304a.wav,111.0,115.0
BUK4_20171022_004304a.wav,115.5,116.0
BUK4_20171022_004304a.wav,116.5,117.0
BUK4_20171022_004304a.wav,118.0,118.5
BUK4_20171022_004304a.wav,120.5,123.0
BUK4_20171022_004304a.wav,123.5,124.0
BUK4_20171022_004304a.wav,124.5,125.0
BUK4_20171022_004304a.wav,126.5,127.0
BUK4_20171022_004304a.wav,129.5,130.5
BUK4_20171022_004304a.wav,131.0,131.5
BUK4_20171022_004304a.wav,132.0,132.5
BUK4_20171022_004304a.wav,134.0,135.5
BUK4_20171022_004304a.wav,136.0,136.5
BUK4_20171022_004304a.wav,137.0,138.0
BUK4_20171022_004304a.wav,138.5,139.5
BUK4_20171022_004304a.wav,140.5,144.0
BUK4_20171022_004304a.wav,144.5,145.5
BUK4_20171022_004304a.wav,146.0,147.5
BUK4_20171022_004304a.wav,148.0,148.5
BUK4_20171022_004304a.wav,149.0,149.5
BUK4_20171022_004304a.wav,150.0,151.0
BUK4_20171022_004304a.wav,151.5,152.5
BUK4_20171022_004304a.wav,153.0,154.0
BUK4_20171022_004304a.wav,154.5,155.0
BUK4_20171022_004304a.wav,155.5,157.0
BUK4_20171022_004304a.wav,157.5,158.0
BUK4_20171022_004304a.wav,159.5,160.0
BUK4_20171022_004304a.wav,160.5,167.5
BUK4_20171022_004304a.wav,168.0,168.5
BUK4_20171022_004304a.wav,169.0,170.0
BUK4_20171022_004304a.wav,171.0,173.5
BUK4_20171022_004304a.wav,174.0,175.0
BUK4_20171022_004304a.wav,176.0,180.5
BUK4_20171022_004304a.wav,181.0,181.5
BUK4_20171022_004304a.wav,182.0,183.5
BUK4_20171022_004304a.wav,184.0,185.0
BUK4_20171022_004304a.wav,185.5,187.5
BUK4_20171022_004304a.wav,188.5,190.0
BUK4_20171022_004304a.wav,190.5,192.5
BUK4_20171022_004304a.wav,193.5,194.0
BUK4_20171022_004304a.wav,194.5,195.5
BUK4_20171022_004304a.wav,196.0,196.5
BUK4_20171022_004304a.wav,198.0,198.5
BUK4_20171022_004304a.wav,199.0,200.5
BUK4_20171022_004304a.wav,201.0,202.0
BUK4_20171022_004304a.wav,202.5,203.0
BUK4_20171022_004304a.wav,204.5,209.0
BUK4_20171022_004304a.wav,209.5,210.5
BUK4_20171022_004304a.wav,211.0,212.5
BUK4_20171022_004304a.wav,213.5,215.0
BUK4_20171022_004304a.wav,215.5,216.5
BUK4_20171022_004304a.wav,217.0,218.5
BUK4_20171022_004304a.wav,219.5,220.5
BUK4_20171022_004304a.wav,221.0,222.5
BUK4_20171022_004304a.wav,223.0,224.0
BUK4_20171022_004304a.wav,224.5,225.0
BUK4_20171022_004304a.wav,225.5,226.5
BUK4_20171022_004304a.wav,227.0,229.5
BUK4_20171022_004304a.wav,230.0,231.0
BUK4_20171022_004304a.wav,232.5,233.0
BUK4_20171022_004304a.wav,233.5,237.0
BUK4_20171022_004304a.wav,237.5,238.5
BUK4_20171022_004304a.wav,240.0,241.0
BUK4_20171022_004304a.wav,241.5,242.0
BUK4_20171022_004304a.wav,242.5,243.0
BUK4_20171022_004304a.wav,244.0,245.0
BUK4_20171022_004304a.wav,245.5,249.0
BUK4_20171022_004304a.wav,249.5,250.5
BUK4_20171022_004304a.wav,251.5,253.0
BUK4_20171022_004304a.wav,253.5,254.5
BUK4_20171022_004304a.wav,257.5,258.0
BUK4_20171022_004304a.wav,259.5,262.0
BUK4_20171022_004304a.wav,263.0,263.5
BUK4_20171022_004304a.wav,264.0,266.0
BUK4_20171022_004304a.wav,267.5,270.5
BUK4_20171022_004304a.wav,272.0,274.0
BUK4_20171022_004304a.wav,274.5,275.0
BUK4_20171022_004304a.wav,276.5,277.0
BUK4_20171022_004304a.wav,277.5,278.0
BUK4_20171022_004304a.wav,278.5,280.0
BUK4_20171022_004304a.wav,280.5,284.5
BUK4_20171022_004304a.wav,285.0,289.5
BUK4_20171022_004304a.wav,290.0,291.5
BUK4_20171022_004304a.wav,294.0,296.0
BUK4_20171022_004304a.wav,296.5,297.5
BUK4_20171022_004304a.wav,298.0,299.0
BUK4_20171022_004304a.wav,300.5,301.5
BUK4_20171022_004304a.wav,302.5,303.5
BUK4_20171022_004304a.wav,304.0,305.0
BUK4_20171022_004304a.wav,305.5,306.0
BUK4_20171022_004304a.wav,306.5,310.5
BUK4_20171022_004304a.wav,311.5,312.5
BUK4_20171022_004304a.wav,313.0,313.5
BUK4_20171022_004304a.wav,314.0,315.0
BUK4_20171022_004304a.wav,315.5,317.0
BUK4_20171022_004304a.wav,317.5,319.0
BUK4_20171022_004304a.wav,321.0,322.5
BUK4_20171022_004304a.wav,323.0,326.0
BUK4_20171022_004304a.wav,327.0,327.5
BUK4_20171022_004304a.wav,328.0,328.5
BUK4_20171022_004304a.wav,329.5,332.0
BUK4_20171022_004304a.wav,333.0,334.0
BUK4_20171022_004304a.wav,334.5,335.0
BUK4_20171022_004304a.wav,335.5,336.5
BUK4_20171022_004304a.wav,337.0,337.5
BUK4_20171022_004304a.wav,338.5,339.0
BUK4_20171022_004304a.wav,340.5,341.0
BUK4_20171022_004304a.wav,341.5,342.5
BUK4_20171022_004304a.wav,343.0,344.5
BUK4_20171022_004304a.wav,346.0,347.0
BUK4_20171022_004304a.wav,347.5,348.5
BUK4_20171022_004304a.wav,350.5,351.5
BUK4_20171022_004304a.wav,352.5,353.0
BUK4_20171022_004304a.wav,354.0,354.5
BUK4_20171022_004304a.wav,355.5,356.0
BUK4_20171022_004304a.wav,357.0,358.5
BUK4_20171022_004304a.wav,360.0,360.5
BUK4_20171022_004304a.wav,362.0,364.5
BUK4_20171022_004304a.wav,365.5,366.5
BUK4_20171022_004304a.wav,367.0,367.5
BUK4_20171022_004304a.wav,368.5,369.0
BUK4_20171022_004304a.wav,369.5,371.5
BUK4_20171022_004304a.wav,372.0,372.5
BUK4_20171022_004304a.wav,375.0,376.0
BUK4_20171022_004304a.wav,377.0,378.0
BUK4_20171022_004304a.wav,378.5,380.5
BUK4_20171022_004304a.wav,381.5,382.0
BUK4_20171022_004304a.wav,382.5,383.0
BUK4_20171022_004304a.wav,383.5,384.0
BUK4_20171022_004304a.wav,384.5,386.5
BUK4_20171022_004304a.wav,387.0,389.0
BUK4_20171022_004304a.wav,389.5,390.5
BUK4_20171022_004304a.wav,391.0,391.5
BUK4_20171022_004304a.wav,394.0,394.5
BUK4_20171022_004304a.wav,395.5,396.0
BUK4_20171022_004304a.wav,396.5,397.0
BUK4_20171022_004304a.wav,398.5,400.5
BUK4_20171022_004304a.wav,401.0,401.5
BUK4_20171022_004304a.wav,402.5,403.5
BUK4_20171022_004304a.wav,404.0,404.5
BUK4_20171022_004304a.wav,405.5,406.5
BUK4_20171022_004304a.wav,407.0,408.0
BUK4_20171022_004304a.wav,408.5,409.0
BUK4_20171022_004304a.wav,409.5,410.0
BUK4_20171022_004304a.wav,410.5,411.0
BUK4_20171022_004304a.wav,414.0,414.5
BUK4_20171022_004304a.wav,415.0,415.5
BUK4_20171022_004304a.wav,416.0,418.5
BUK4_20171022_004304a.wav,419.0,420.0
BUK4_20171022_004304a.wav,420.5,421.5
BUK4_20171022_004304a.wav,422.0,423.0
BUK4_20171022_004304a.wav,423.5,425.0
BUK4_20171022_004304a.wav,425.5,427.0
BUK4_20171022_004304a.wav,427.5,428.5
BUK4_20171022_004304a.wav,429.0,430.0
BUK4_20171022_004304a.wav,430.5,431.5
BUK4_20171022_004304a.wav,432.0,433.0
BUK4_20171022_004304a.wav,433.5,435.0
BUK4_20171022_004304a.wav,436.0,437.5
BUK4_20171022_004304a.wav,438.0,438.5
BUK4_20171022_004304a.wav,439.0,440.0
BUK4_20171022_004304a.wav,441.5,443.0
BUK4_20171022_004304a.wav,443.5,446.0
BUK4_20171022_004304a.wav,446.5,447.0
BUK4_20171022_004304a.wav,449.0,450.5
BUK4_20171022_004304a.wav,451.5,452.0
BUK4_20171022_004304a.wav,452.5,453.5
BUK4_20171022_004304a.wav,454.0,455.0
BUK4_20171022_004304a.wav,455.5,458.0
BUK4_20171022_004304a.wav,458.5,461.0
BUK4_20171022_004304a.wav,461.5,462.0
BUK4_20171022_004304a.wav,463.0,463.5
BUK4_20171022_004304a.wav,464.5,465.0
BUK4_20171022_004304a.wav,465.5,466.0
BUK4_20171022_004304a.wav,467.0,467.5
BUK4_20171022_004304a.wav,469.0,470.0
BUK4_20171022_004304a.wav,470.5,473.0
BUK4_20171022_004304a.wav,474.0,474.5
BUK4_20171022_004304a.wav,475.0,475.5
BUK4_20171022_004304a.wav,476.0,477.5
BUK4_20171022_004304a.wav,478.0,478.5
BUK4_20171022_004304a.wav,479.0,480.0
BUK4_20171022_004304a.wav,481.5,482.5
BUK4_20171022_004304a.wav,484.0,484.5
BUK4_20171022_004304a.wav,485.0,486.0
BUK4_20171022_004304a.wav,486.5,487.5
BUK4_20171022_004304a.wav,488.0,488.5
BUK4_20171022_004304a.wav,489.0,489.5
BUK4_20171022_004304a.wav,490.0,490.5
BUK4_20171022_004304a.wav,492.0,492.5
BUK4_20171022_004304a.wav,494.0,494.5
BUK4_20171022_004304a.wav,495.5,496.0
BUK4_20171022_004304a.wav,496.5,499.5
BUK4_20171022_004304a.wav,501.0,501.5
BUK4_20171022_004304a.wav,502.5,503.0
BUK4_20171022_004304a.wav,503.5,505.0
BUK4_20171022_004304a.wav,505.5,507.0
BUK4_20171022_004304a.wav,508.5,509.0
BUK4_20171022_004304a.wav,509.5,512.0
BUK4_20171022_004304a.wav,512.5,514.5
BUK4_20171022_004304a.wav,516.0,516.5
BUK4_20171022_004304a.wav,517.0,518.0
BUK4_20171022_004304a.wav,518.5,519.0
BUK4_20171022_004304a.wav,519.5,520.5
BUK4_20171022_004304a.wav,521.5,522.0
BUK4_20171022_004304a.wav,522.5,524.0
BUK4_20171022_004304a.wav,524.5,525.0
BUK4_20171022_004304a.wav,525.5,526.0
BUK4_20171022_004304a.wav,526.5,528.0
BUK4_20171022_004304a.wav,528.5,531.0
BUK4_20171022_004304a.wav,533.0,535.0
BUK4_20171022_004304a.wav,535.5,540.0
BUK4_20171022_004304a.wav,541.0,544.0
BUK4_20171022_004304a.wav,545.5,547.0
